"id","startdate","enddate","duration_in_seconds","q1","q2","q3","q3_other","q4","q4_88_text","q5_1","q6_h","q6_m","q7_h","q7_m","q8_1","q8_2","q8_3","q8_4","q8_5","q8_6","q8_88","q8_88_text","q8_90","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q9_8","q9_88","q9_88_text","q9_90","q10_1","q10_2","q10_3","q10_4","q10_5","q10_6","q10_7","q10_8","q10_9","q10_10","q10_88","q10_88_text","q10_90","q11_1","q11_2","q11_3","q11_4","q11_5","q11_6","q11_7","q11_8","q11_88","q11_88_text","q11_90","q12_1","q12_2","q12_3","q12_4","q12_5","q12_6","q12_7","q12_8","q12_8_text","q12_9","q13_01_1","q13_02_1","q13_02_2","q13_02_3","q13_02_4","q13_02_5","q13_02_6","q13_02_7","q13_02_8","q13_02_8_text","q13_02_9","q13_02_10","q13_03_1","q13_03_2","q13_03_3","q13_03_4","q13_03_5","q13_03_5_text","q13_03_6","q13_03_7","q13_04_1","q13_04_2","q13_04_3","q13_04_4","q13_04_5","q13_04_6","q13_04_7","q13_04_8","q13_04_8_text","q13_04_9","q13_04_10","q13_05_1","q13_05_2","q13_05_3","q13_05_4","q13_05_5","q13_05_5_text","q13_05_6","q13_05_7","q14_01_1","q14_01_2","q14_01_3","q14_01_4","q14_01_5","q14_01_5_text","q14_02_1","q14_02_2","q14_02_3","q14_02_4","q14_02_5","q14_02_5_text","q14_03_1","q14_03_2","q14_03_3","q14_03_4","q14_03_4_text","q15_01","q15_02_1","q15_02_2","q15_02_3","q15_02_4","q15_02_5","q15_02_6","q15_02_7","q15_02_8","q15_02_9","q15_02_10","q15_02_11","q15_02_12","q15_02_13","q15_02_13_text","q15_03_1","q16","q17_01","q17_02","q18","q19_01","q19_02","q20_01_1","q20_02_1","q21a_1","q21a_2","q21a_3","q21a_4","q21a_5","q21a_6","q21a_6_text","q22_01_1","q22_02_1","q22_03_1","q22_04_1","q22_05_1","q23_01_1","q23_02_1","q23_03_1","q23_04_1","q23_05_1","q24_01_1","q24_02_1","q24_03_1","q24_04_1","q24_05_1","q25_01_1","q25_02_1","q25_03_1","q25_04_1","q26_01_1","q26_02_1","q26_03_1","q27_1","q28_1","q28_2","q28_3","q28_4","q28_4_text","q28_5","q29_1","q29_2","q29_3","q29_4","q29_5","q29_5_text","q30_1","q31_1","q32_1","q33_1","q34_1","q35_1","q36_1","q37a","q38_01_1","q38_02_1","q39_1","q40_1","q41_1","q42_1","rq21a","rq37a","qrq2","rrq2","weight","r"
"T31811",2021-06-23 18:27:22,2021-06-23 18:39:22,720,1,89,14,"",19,"",7,8,30,10,0,1,1,1,1,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,1,1,1,1,NA,"",NA,4,1,NA,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,1,1,NA,"",1,1,1,NA,NA,"",1,1,1,NA,"",1,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,"學生就是要認真讀書",4,2,NA,NA,2,NA,NA,2,1,NA,1,1,1,1,1,"已讀",4,4,4,4,3,1,1,1,2,1,2,4,2,3,4,3,3,4,4,4,3,4,4,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",5,3,4,4,3,4,4,5,5,4,4,15,60,5,1,1,21,1,0.653224450936998,1
"T31818",2021-06-23 12:21:23,2021-06-23 12:35:40,856,2,90,13,"",18,"",7,2,0,3,0,1,1,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,"",NA,1,1,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,1,NA,NA,"",NA,3,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,1,NA,NA,"",NA,NA,1,1,1,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,1,NA,"",NA,NA,NA,NA,NA,"",NA,1,NA,NA,"",1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,1,1,1,1,NA,1,"已讀",3,3,2,2,3,1,1,1,1,1,2,3,2,3,2,2,2,1,1,3,3,3,4,1,1,NA,NA,"",NA,1,NA,1,1,NA,"",4,3,5,3,3,3,1,5,4,3,4,50,50,4,1,1,20,1,0.484526999391821,1
"T31820",2021-06-28 21:19:45,2021-06-28 21:31:10,685,2,89,12,"",7,"",7,8,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,"",NA,1,1,1,1,1,1,NA,1,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,3,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,"",1,1,NA,NA,"",1,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",3,3,3,4,4,1,1,1,1,1,3,4,3,3,3,3,3,2,2,4,4,4,5,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,3,3,1,2,3,1,5,3,3,3,50,50,2,1,1,21,1,3.24274485156021,1
"T31913",2021-06-26 12:40:19,2021-06-26 12:58:52,1112,2,88,9,"",19,"",7,2,0,4,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,2,1,NA,1,NA,NA,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,"",NA,1,NA,NA,"",1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,1,"已讀",3,3,3,4,3,1,2,2,1,1,3,2,2,3,2,1,1,2,1,2,2,2,1,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",3,2,4,2,1,3,1,5,3,3,3,70,20,0,1,1,22,1,0.314298638424664,1
"T31914",2021-06-26 10:16:28,2021-06-26 10:28:08,700,2,89,9,"",18,"",7,12,0,4,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,1,NA,1,NA,"",NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,1,NA,"",NA,4,1,1,1,1,1,1,NA,1,"酸民留言",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,1,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,1,NA,1,1,NA,1,1,1,NA,1,NA,NA,"",2,2,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,3,4,1,1,1,1,1,3,3,2,2,3,3,4,3,3,4,4,4,4,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,2,4,3,1,5,2,5,4,3,4,0,30,0,1,1,21,1,0.408347568146164,1
"T31919",2021-06-23 13:29:30,2021-06-23 13:38:13,523,2,88,9,"",19,"",7,8,0,10,0,1,1,1,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,"",NA,4,1,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,NA,1,"已讀",2,2,2,2,2,1,1,1,1,1,2,4,3,3,3,1,1,1,1,2,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,5,4,4,50,50,5,1,1,22,1,0.408347568146164,1
"T31927",2021-07-04 14:47:54,2021-07-04 15:10:28,1354,2,88,9,"",19,"",7,8,0,8,8,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,1,NA,1,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,1,1,1,NA,"",NA,NA,NA,1,1,1,NA,1,NA,"",NA,3,1,1,NA,NA,NA,1,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,NA,1,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,NA,1,1,1,1,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",2,3,3,2,2,1,1,1,1,2,3,4,3,2,3,4,3,2,2,2,1,2,3,1,NA,NA,NA,"",NA,1,NA,NA,1,NA,"",4,3,4,2,1,1,1,5,3,3,3,50,50,5,1,1,22,1,0.408347568146164,1
"T31930",2021-06-23 12:08:09,2021-06-23 12:22:05,836,2,89,8,"",18,"",7,10,0,4,0,1,1,1,NA,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,1,NA,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,NA,NA,1,1,NA,"",NA,4,1,NA,1,1,1,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,1,NA,NA,"",1,1,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,"",1,2,NA,NA,2,NA,NA,2,1,1,1,1,1,1,NA,"",3,2,2,2,2,1,1,1,2,2,2,3,2,3,1,1,1,1,1,3,3,4,4,NA,1,NA,NA,"",NA,1,NA,NA,1,NA,"",2,2,4,2,1,2,1,5,3,2,3,0,0,5,2,1,21,1,0.347564901509029,1
"T32001",2021-06-27 16:53:25,2021-06-27 17:04:23,657,2,90,3,"",19,"",6,5,30,3,30,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,1,NA,NA,"",NA,2,1,NA,1,1,1,NA,1,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,1,NA,"",NA,NA,1,1,NA,"",NA,1,1,NA,"",1,NA,1,1,1,1,1,1,1,1,NA,1,1,NA,"",2,2,NA,NA,2,NA,NA,2,1,1,1,1,NA,1,NA,"",4,3,3,2,3,2,1,2,1,2,3,4,2,2,3,1,1,1,2,3,3,3,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",4,2,4,3,3,4,1,5,4,3,4,70,10,4,2,1,20,1,0.281217596477523,1
"T32008",2021-07-20 17:45:06,2021-07-20 17:56:48,702,2,90,2,"",19,"",7,5,0,6,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,"",NA,3,1,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,"",3,2,NA,NA,2,NA,NA,2,1,1,1,1,1,NA,1,"已讀",3,4,4,3,3,1,1,1,1,1,3,2,4,2,4,3,3,2,2,2,2,3,3,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,2,3,3,1,3,1,5,3,2,3,5,30,3,1,1,20,1,0.33188995520633,1
"T32109",2021-06-23 23:41:40,2021-06-24 00:10:56,1755,1,90,10,"",19,"",7,4,0,9,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,1,NA,1,NA,"",NA,4,1,NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,1,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,"",2,1,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,3,2,2,2,2,4,4,2,2,4,3,1,2,1,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,4,10,20,5,1,1,20,1,0.42372779179055,1
"T32116",2021-06-23 23:23:32,2021-06-23 23:35:23,711,1,90,10,"",18,"",7,4,0,3,0,1,1,1,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,1,1,NA,"",NA,4,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,1,NA,1,1,1,1,1,NA,1,NA,1,1,NA,"",3,1,1,1,2,NA,NA,1,1,NA,1,1,1,1,1,"已讀",3,4,4,3,4,2,2,1,2,2,3,4,3,4,3,2,2,1,1,4,4,4,4,1,1,NA,1,"與親朋好友說明事實真相",NA,1,NA,NA,1,NA,"",5,3,4,4,1,3,2,5,4,4,4,10,60,4,1,1,20,1,0.550521676456734,1
"T32123",2021-06-24 00:17:42,2021-06-24 00:28:11,629,1,89,10,"",19,"",7,5,0,12,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,1,NA,NA,"",NA,1,1,1,1,1,1,1,NA,"",NA,2,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,NA,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,1,NA,NA,NA,NA,"",NA,NA,1,1,1,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,1,NA,"",1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,"",4,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,"已讀",3,4,4,2,3,2,1,1,1,1,3,4,2,2,3,3,3,2,3,4,4,4,4,1,1,1,NA,"",NA,NA,NA,NA,1,NA,"",3,2,3,3,3,3,1,5,5,3,3,2,4,5,1,1,21,1,0.550521676456734,1
"T32124",2021-06-30 00:02:47,2021-06-30 00:20:02,1034,1,89,10,"",19,"",7,4,0,5,0,1,1,1,1,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,1,1,NA,1,NA,"",NA,4,1,1,1,NA,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,"",1,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,1,1,"已讀",3,3,3,3,3,2,2,2,2,2,3,4,3,3,3,2,2,1,1,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,57,56,4,1,1,21,1,0.550521676456734,1
"T32127",2021-06-24 02:03:38,2021-06-24 02:33:47,1809,1,90,10,"",19,"",7,4,0,6,0,1,1,1,1,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,"巴哈姆特場外休憩區",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,1,1,1,1,1,NA,"",NA,3,NA,NA,1,NA,NA,1,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,1,1,1,NA,NA,1,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,1,1,1,NA,"",1,NA,NA,NA,NA,"",NA,1,1,NA,"",1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,NA,"",1,2,NA,NA,2,NA,NA,2,2,1,1,1,1,NA,1,"已讀",3,4,2,3,3,1,1,1,2,2,3,3,1,3,3,4,4,3,3,2,2,2,3,1,1,NA,NA,"",NA,NA,1,NA,1,NA,"",4,2,4,3,2,3,1,5,2,2,2,45,10,3,1,1,20,1,0.4685763481461,1
"T32135",2021-06-23 12:01:54,2021-06-23 12:12:14,620,1,89,10,"",14,"",7,2,0,4,0,1,1,1,1,1,1,NA,"",NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,"",NA,3,1,NA,1,NA,NA,1,1,NA,"",NA,NA,1,NA,1,NA,NA,"",NA,NA,1,NA,NA,1,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,3,2,NA,NA,NA,NA,NA,1,"已讀",4,3,4,3,3,1,1,1,2,1,3,4,3,3,4,3,3,3,3,3,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",2,3,4,3,1,4,2,5,4,3,4,55,45,4,1,1,21,1,0.919970474123998,1
"T32201",2021-07-13 12:00:52,2021-07-13 12:10:37,584,1,88,11,"",19,"",7,12,0,4,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,"",NA,3,1,1,NA,NA,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,"",3,1,1,1,2,NA,NA,1,1,1,1,1,NA,1,1,"已讀",4,4,4,4,4,2,2,3,4,3,3,4,2,3,4,2,1,4,3,4,4,4,3,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,2,3,2,1,3,1,5,4,4,4,40,50,5,1,1,22,1,0.653224450936998,1
"T32203",2021-06-24 15:13:57,2021-06-24 15:31:59,1082,1,89,11,"",19,"",7,1,30,7,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,"Slack, signal, Discord",NA,1,1,1,1,NA,1,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,1,NA,NA,1,NA,"",NA,2,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,1,1,NA,"",NA,NA,1,NA,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,"",4,1,1,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,1,"已讀",4,3,3,2,3,2,1,2,1,2,4,4,3,2,3,5,5,2,1,4,4,3,5,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,3,4,4,3,5,2,5,5,4,4,13,74,1,1,1,21,1,0.264893439651691,1
"T32204",2021-07-03 13:30:55,2021-07-03 13:39:39,523,2,89,11,"",19,"",7,6,0,2,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,1,1,1,1,NA,"",NA,3,1,1,1,1,1,1,1,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",1,NA,NA,NA,NA,"",NA,NA,1,NA,"",1,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,"",3,1,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,"已讀",4,3,3,3,3,1,1,1,1,1,3,4,2,4,3,5,1,1,1,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,4,3,0,0,4,1,1,21,1,0.484526999391821,1
"T32212",2021-06-23 12:02:47,2021-06-23 12:49:18,2790,1,88,11,"",19,"",7,6,0,5,0,1,1,1,NA,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,1,NA,1,NA,NA,"",NA,3,1,1,NA,1,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,2,3,3,1,2,1,1,1,3,2,2,2,3,1,1,1,1,4,4,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,3,4,30,30,3,1,1,22,1,0.653224450936998,1
"T32215",2021-06-23 21:42:21,2021-06-23 21:51:53,572,2,89,11,"",19,"",7,6,0,10,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,1,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,1,NA,"",NA,4,1,NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,NA,1,1,NA,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,"已讀",3,4,4,2,3,2,2,2,1,2,3,4,3,3,3,3,3,3,3,3,3,3,4,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",4,3,4,4,3,3,2,5,4,3,4,50,30,6,1,1,21,1,0.484526999391821,1
"T32221",2021-06-26 10:25:22,2021-06-26 10:36:38,676,2,88,11,"",19,"",7,8,10,3,0,1,1,1,1,NA,1,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,1,1,NA,NA,NA,"",NA,3,NA,NA,NA,1,NA,NA,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",1,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,NA,NA,"",2,3,3,2,2,2,2,2,1,2,3,4,3,2,3,3,3,2,1,3,3,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,4,4,50,23,5,2,1,22,1,0.19648380168395,1
"T32227",2021-07-05 19:25:33,2021-07-05 19:35:34,600,1,89,11,"",19,"",7,12,0,2,0,1,1,1,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,1,1,1,1,NA,"",NA,4,NA,1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,1,1,1,1,NA,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,"",1,1,1,NA,"",1,NA,1,1,1,1,NA,1,1,1,1,1,1,NA,"",3,2,NA,NA,2,NA,NA,2,1,NA,1,1,NA,1,1,"已讀",4,4,4,2,2,2,1,1,1,1,3,4,3,3,4,3,2,2,2,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,2,78,52,5,1,1,21,1,0.653224450936998,1
